timestamp,stage_first_suction_p,stage_first_discharge_p,stage_second_suction_p,stage_first_suction_temp,suction_flow,discharge_flow,primary_seal_gas_p,secondary_seal_gas_p_de,secondary_seal_gas_p_nde,primary_seal_vent_flow_de,primary_seal_vent_flow_nde,primary_seal_supply_dp,lube_oil_header_pressure,compressor_journal_bearing_temperature_de,compressor_journal_bearing_temp_nde,ratio,stage_first_discharge_temperature,turbine_inlet_vibrations,steam_turbine_inlet_steam_temp,steam_turbine_inlet_steam_flow,steam_turbine_inlet_steam_pressure,steam_turbine_outlet_pressure,steam_turbine_outlet_steam_temp,power,stage_first_polytropic_efficiency,turbine_axial_displacement_b,turbine_axial_displacement_a,compressor_speed
2021-05-11 21:50,0.35,4,4.53,105.6,977.5,108487.83,1.33,0.79,0.61,8.73,7.85,0.89,13.1,78,75,0.99,107.2,12.54,369.41,71.48,34.69,-0.92,43.92,0,82.74,-0.32,-0.36,4000.93
2021-05-11 21:55,0.35,4,4.54,105.55,1022.19,107383.66,1.35,0.8,0.62,8.73,7.85,0.92,13.02,78,75,0.99,107.15,12.71,369.39,71.19,34.87,-0.92,43.9,0,82.63,-0.32,-0.36,3992.05
2021-05-11 22:00,0.35,4.01,4.54,105.55,994.38,107488.38,1.35,0.8,0.62,8.73,7.86,0.91,13.07,78,75,0.99,107.15,12.53,369.44,71.33,34.92,-0.92,43.89,0,82.58,-0.32,-0.36,3997.26
2021-05-11 22:05,0.35,4.02,4.54,105.55,1012.19,108943.79,1.35,0.8,0.62,8.73,7.86,0.89,13.09,78,75,0.99,107.15,12.5,369.39,71.37,34.71,-0.92,43.87,0,82.56,-0.31,-0.35,3994.78
2021-05-11 22:10,0.36,4.02,4.54,105.55,1024.38,107697.49,1.33,0.79,0.62,8.74,7.85,0.89,13.14,78,75,0.99,107.15,12.69,369.39,71.19,34.55,-0.92,43.85,0,82.31,-0.31,-0.36,3992.93
2021-05-11 22:15,0.36,4.01,4.54,105.5,1019.06,106990.07,1.33,0.79,0.61,8.73,7.85,0.91,13.14,78,75,0.98,107.15,12.53,369.46,71.29,34.54,-0.92,43.86,0,82.55,-0.31,-0.35,3996.28
2021-05-11 22:20,0.35,4.01,4.54,105.5,1002.19,107068.91,1.32,0.8,0.62,8.74,7.86,0.89,13.14,78,75,0.99,107.1,12.6,369.55,71.11,34.69,-0.92,43.85,0,82.66,-0.31,-0.35,4000.34
2021-05-11 22:25,0.36,4,4.53,105.45,992.33,108943.79,1.34,0.8,0.62,8.74,7.86,0.91,13.11,78,75,0.98,107.14,12.64,369.53,70.85,34.85,-0.92,43.85,0,82.49,-0.31,-0.35,3994.39
2021-05-11 22:30,0.36,4,4.53,105.45,1041.88,108322.44,1.33,0.8,0.62,8.74,7.85,0.9,13.19,78,75,0.98,107.1,12.63,369.5,70.71,35.07,-0.92,43.83,0,82.58,-0.31,-0.35,3998.67
2021-05-11 22:35,0.36,3.99,4.53,105.45,999.69,106092.53,1.32,0.79,0.61,8.73,7.85,0.89,13.23,78,75,0.98,107.15,12.72,369.42,71.2,34.96,-0.92,43.84,0,82.54,-0.31,-0.35,3995.18
2021-05-11 22:40,0.36,4,4.53,105.45,1003.44,107984.38,1.34,0.8,0.62,8.74,7.85,0.91,13.19,78,75,0.98,107.1,12.53,369.39,71.08,34.88,-0.92,43.81,0,82.36,-0.31,-0.35,4009.14
2021-05-11 22:45,0.37,4.01,4.54,105.45,1005,106542.26,1.35,0.8,0.62,8.74,7.86,0.89,13.2,78,75,0.98,107.1,12.67,369.39,70.84,34.85,-0.92,43.8,0,81.51,-0.31,-0.36,4005.61
2021-05-11 22:50,0.36,4.01,4.54,105.45,987.5,107409.84,1.33,0.8,0.62,8.74,7.86,0.9,13.22,78,75,0.98,107.2,12.72,369.42,71.27,34.73,-0.92,43.79,0,82.25,-0.31,-0.36,4006.63
2021-05-11 22:55,0.35,4,4.53,105.4,1018.44,108374.39,1.34,0.79,0.62,8.74,7.85,0.91,13.1,78,75,0.98,107.25,12.69,369.49,70.92,34.76,-0.92,43.81,0,82.91,-0.31,-0.35,4007.98
2021-05-11 23:00,0.36,4.01,4.54,105.4,1026.88,108607.66,1.35,0.8,0.62,8.74,7.86,0.89,13.09,78,75,0.98,107.2,12.61,369.52,71.02,34.77,-0.92,43.79,0,81.77,-0.31,-0.35,4003.26
2021-05-11 23:05,0.36,4.02,4.54,105.4,1020.16,106095.48,1.33,0.79,0.61,8.73,7.85,0.9,13.08,78,75,0.98,107.35,12.64,369.54,71.03,34.7,-0.92,43.77,0,81.77,-0.31,-0.36,4005.53
2021-05-11 23:10,0.35,4.02,4.55,105.4,1024.06,109433.2,1.33,0.79,0.61,8.73,7.85,0.89,13.06,78,75,0.98,107.3,12.86,369.57,71.17,34.63,-0.92,43.77,0,82.65,-0.31,-0.35,4010.02
2021-05-11 23:15,0.37,4.02,4.55,105.4,975.94,104534.41,1.34,0.8,0.62,8.73,7.85,0.89,13.07,78,75,0.98,107.45,12.59,369.6,70.8,34.91,-0.92,43.78,0,80.95,-0.31,-0.36,4008.46
2021-05-11 23:20,0.35,4.01,4.54,105.4,1000,106621.41,1.34,0.8,0.62,8.73,7.86,0.91,13,78,75,0.98,107.5,12.59,369.54,71.02,34.95,-0.92,43.86,0,82.58,-0.31,-0.35,4009.26
2021-05-11 23:25,0.35,4.01,4.54,105.35,1005.94,107134.55,1.33,0.8,0.62,8.74,7.85,0.9,13.07,78,75,0.98,107.3,12.46,369.49,70.52,35.09,-0.92,43.87,0,82.74,-0.31,-0.35,4007.92
2021-05-11 23:30,0.37,4.01,4.54,105.35,1029.69,108296.47,1.34,0.8,0.62,8.74,7.86,0.89,13.21,78,75,0.98,107.3,12.53,369.47,71.2,34.65,-0.92,43.86,0,81.59,-0.31,-0.35,4001.01
2021-05-11 23:35,0.36,4,4.53,105.35,1021.25,107016.35,1.34,0.79,0.62,8.74,7.85,0.89,13.2,78,75,0.98,107.7,12.52,369.49,71.45,34.6,-0.92,43.86,0,81.78,-0.32,-0.36,4001.32
2021-05-11 23:40,0.35,4,4.52,105.4,1013.12,106357.3,1.36,0.8,0.62,8.73,7.86,0.92,13.3,78,75,0.98,107.45,12.65,369.41,71.43,34.42,-0.92,43.85,0,82.78,-0.31,-0.35,4006.17
2021-05-11 23:45,0.35,3.99,4.53,105.4,1007.81,109175.89,1.34,0.8,0.62,8.74,7.85,0.89,13.29,78,75,0.98,107.35,12.44,369.39,71.42,34.71,-0.92,43.89,0,83.11,-0.31,-0.35,4007.5
2021-05-11 23:50,0.35,4,4.53,105.4,995.61,107514.53,1.36,0.79,0.61,8.74,7.85,0.89,13.25,78,75,0.98,107.35,12.53,369.38,70.78,34.92,-0.92,43.88,0,82.8,-0.31,-0.35,4005.57
2021-05-11 23:55,0.35,4.01,4.54,105.38,1023.44,107645.25,1.35,0.79,0.61,8.74,7.85,0.91,13.29,78,75,0.98,107.35,12.41,369.24,70.99,35.01,-0.92,43.89,0,83,-0.31,-0.35,4003.92
2021-06-11 00:00,0.35,4.02,4.56,105.4,989.08,105959.9,1.33,0.8,0.62,8.73,7.86,0.89,13.23,78,75,0.98,107.35,12.53,369.25,70.63,34.98,-0.92,43.9,0,82.82,-0.31,-0.35,4004.6
2021-06-11 00:05,0.36,4.02,4.55,105.4,1020.31,110303.55,1.33,0.8,0.62,8.74,7.86,0.91,13.27,78,75,0.98,107.45,12.52,369.14,71.07,34.72,-0.92,43.9,0,82.47,-0.31,-0.35,4001.51
2021-06-11 00:10,0.36,4.02,4.54,105.4,1013.44,108218.53,1.33,0.79,0.61,8.74,7.85,0.89,13.29,78,75,0.98,107.45,12.53,369.09,71.53,34.55,-0.92,43.85,0,82.68,-0.31,-0.35,4001.44
2021-06-11 00:15,0.36,4.02,4.55,105.45,1006.88,108400.3,1.35,0.79,0.61,8.74,7.85,0.91,13.29,78,75,0.98,107.5,12.71,369.12,71.41,34.5,-0.92,43.86,0,82.78,-0.31,-0.35,4001.32
2021-06-11 00:20,0.36,4.01,4.54,105.4,1022.19,108685.33,1.35,0.79,0.61,8.74,7.85,0.9,13.21,78,75,0.98,107.55,12.68,369.17,71.25,34.42,-0.92,43.84,0,82.69,-0.31,-0.35,4009.89
2021-06-11 00:25,0.35,4.02,4.54,105.45,1006.56,111545.95,1.35,0.8,0.62,8.74,7.86,0.91,13.28,78,75,0.98,107.55,12.69,369.38,70.91,34.65,-0.92,43.8,0,82.88,-0.31,-0.35,4004.6
2021-06-11 00:30,0.36,4.01,4.54,105.45,981.56,108606.4,1.33,0.8,0.62,8.74,7.87,0.89,13.21,78,75,0.98,107.6,12.66,369.34,72.37,34.8,-0.92,44.04,0,82.65,-0.31,-0.35,4001.7
2021-06-11 00:35,0.36,4.02,4.54,105.4,1018.75,108010.41,1.37,0.79,0.61,8.74,7.86,0.91,13.23,78,75,0.98,107.6,12.63,369.31,72.59,34.82,-0.92,44.01,0,82.52,-0.31,-0.35,4010.17
2021-06-11 00:40,0.36,4.01,4.54,105.35,1000.94,106630.68,1.37,0.8,0.62,8.74,7.87,0.91,13.19,78,75,0.98,107.6,12.69,369.24,72.32,34.83,-0.92,43.98,0,82.37,-0.31,-0.35,4002.17
2021-06-11 00:45,0.36,4.04,4.6,105.25,1025,109894.84,1.35,0.8,0.62,8.74,7.87,0.9,13.28,78,75,0.98,107.65,12.7,369.31,72.47,34.73,-0.92,43.96,0,82.59,-0.31,-0.35,4005.32
2021-06-11 00:50,0.35,4.04,4.6,105.15,1028.13,110230.23,1.34,0.8,0.62,8.74,7.87,0.9,13.25,78,75,0.98,107.7,12.72,369.26,72.2,34.71,-0.92,43.9,0,82.9,-0.31,-0.35,4004.29
2021-06-11 00:55,0.36,4.04,4.59,105.1,1081.88,111445.05,1.37,0.8,0.62,8.74,7.87,0.92,13.32,78,75,0.98,107.7,12.51,369.18,72.52,34.66,-0.92,43.84,0,82.69,-0.31,-0.35,4000.86
2021-06-11 01:00,0.36,4.03,4.59,105.05,996.88,109304.62,1.36,0.8,0.62,8.74,7.87,0.9,13.33,78,75,0.98,107.7,12.37,369.17,72.29,34.47,-0.92,43.74,0,82.57,-0.31,-0.35,4004.91
2021-06-11 01:05,0.36,4.03,4.59,105.05,1008.44,110507.35,1.35,0.8,0.62,8.74,7.87,0.92,13.32,78,75,0.97,107.75,12.75,369.18,72.2,34.57,-0.92,43.67,0,82.63,-0.31,-0.35,4004.63
2021-06-11 01:10,0.36,4.03,4.58,105,1042.19,109227.4,1.35,0.8,0.62,8.74,7.87,0.91,13.31,78,75,0.97,107.75,12.78,369.24,72.13,34.71,-0.92,43.61,0,82.72,-0.31,-0.35,4007.31
2021-06-11 01:15,0.36,4.03,4.58,105,968.15,111318.8,1.33,0.8,0.62,8.74,7.87,0.89,13.3,78,75,0.97,107.75,12.27,369.34,72.01,34.75,-0.92,43.53,0,82.57,-0.31,-0.35,4007.96
2021-06-11 01:20,0.36,4.03,4.58,104.95,1026.56,108943.79,1.33,0.8,0.62,8.74,7.87,0.89,13.35,78,75,0.97,107.75,12.62,369.41,71.91,34.87,-0.92,43.47,0,82.46,-0.31,-0.35,4009.67
2021-06-11 01:25,0.37,4.04,4.59,104.9,1066.31,110761.57,1.35,0.8,0.62,8.74,7.87,0.89,13.29,78,75,0.97,107.89,12.83,369.46,71.52,34.86,-0.92,43.39,0,81.52,-0.31,-0.35,4000.75
2021-06-11 01:30,0.37,4.04,4.59,104.9,1036.25,109278.88,1.36,0.8,0.62,8.74,7.87,0.9,13.3,78,75,0.97,108.15,12.88,369.41,71.43,34.84,-0.92,43.34,0,81.12,-0.31,-0.35,4009.57
2021-06-11 01:35,0.37,4.03,4.58,104.85,1072.27,108478.11,1.34,0.8,0.62,8.74,7.87,0.88,13.29,78,75,0.97,108.3,13.24,369.29,71.48,34.72,-0.92,43.28,0,81.45,-0.31,-0.35,4000.89
2021-06-11 01:40,0.36,4.03,4.58,104.85,1075.63,106990.07,1.32,0.79,0.61,8.74,7.87,0.9,13.28,78,75,0.97,108.1,12.97,369.32,71.38,34.82,-0.92,43.25,0,81.95,-0.31,-0.35,4009.86
2021-06-11 01:45,0.35,4.01,4.56,104.8,1031.93,110659.95,1.32,0.8,0.62,8.74,7.87,0.9,13.33,78,75,0.97,108.1,12.76,369.25,71.09,34.83,-0.92,43.19,0,82.57,-0.31,-0.35,4001.55
2021-06-11 01:50,0.35,4.01,4.55,104.75,1078.13,109407.49,1.35,0.8,0.62,8.74,7.87,0.9,13.26,78,75,0.97,107.95,12.35,369.27,71.26,34.82,-0.92,43.16,0,83.19,-0.31,-0.35,4009.03
2021-06-11 01:55,0.35,3.99,4.54,104.75,1058.75,106304.62,1.35,0.8,0.62,8.74,7.87,0.91,13.29,78,75,0.97,107.95,12.43,369.26,71.28,34.77,-0.92,43.17,0,83.2,-0.31,-0.35,4008.38
2021-06-11 02:00,0.35,3.99,4.53,104.75,1024.38,111217.7,1.33,0.8,0.62,8.74,7.87,0.89,13.32,78,75,0.97,107.9,12.34,369.24,71.15,34.69,-0.92,43.17,0,82.9,-0.31,-0.35,4004.72
2021-06-11 02:05,0.35,4,4.54,104.65,993.13,107988.45,1.33,0.79,0.61,8.74,7.87,0.9,13.3,78,75,0.97,107.9,12.44,369.31,71.52,34.59,-0.92,43.19,0,82.96,-0.31,-0.35,4003.13
2021-06-11 02:10,0.36,4,4.54,104.65,1034.06,109484.59,1.34,0.8,0.62,8.74,7.87,0.9,13.33,78,75,0.97,107.95,12.5,369.32,71.41,34.58,-0.92,43.22,0,82.7,-0.31,-0.35,4007.17
2021-06-11 02:15,0.35,4,4.55,104.7,1010.31,107531.7,1.33,0.8,0.62,8.74,7.87,0.89,13.29,78,75,0.97,108,12.38,369.31,71.3,34.65,-0.92,43.26,0,82.77,-0.31,-0.35,4006.24
2021-06-11 02:20,0.35,4.01,4.55,104.7,1026.56,108504.03,1.36,0.8,0.62,8.74,7.87,0.91,13.26,78,75,0.97,108,12.53,369.31,71.08,34.71,-0.92,43.29,0,83.17,-0.31,-0.35,4001.53
2021-06-11 02:25,0.35,4.02,4.56,104.75,1030.94,108088.51,1.33,0.8,0.62,8.74,7.88,0.92,13.29,78,75,0.97,108,12.1,369.39,70.78,34.84,-0.92,43.26,0,83.22,-0.31,-0.35,4010.04
2021-06-11 02:30,0.35,4.01,4.56,104.75,1025.94,107671.38,1.32,0.79,0.61,8.74,7.86,0.91,13.29,78,75,0.97,108.05,11.85,369.32,70.34,34.84,-0.92,43.22,0,82.96,-0.31,-0.35,4010.19
2021-06-11 02:35,0.35,4.01,4.54,104.75,982.5,108218.53,1.35,0.8,0.62,8.74,7.87,0.92,13.21,78,75,0.97,108.05,11.72,369.41,70.04,34.93,-0.92,43.22,0,82.83,-0.31,-0.35,3999.32
2021-06-11 02:40,0.35,4,4.53,104.8,1049.06,107305.05,1.34,0.8,0.62,8.74,7.88,0.91,13.3,78,75,0.97,108.05,12.16,369.53,70.58,34.86,-0.92,43.23,0,82.81,-0.31,-0.35,4003.71
2021-06-11 02:45,0.35,4,4.52,104.76,1005.94,105747.34,1.33,0.8,0.62,8.74,7.87,0.9,13.26,78,75,0.97,108.05,11.95,369.52,70.28,34.91,-0.92,43.23,0,82.9,-0.31,-0.35,4005.49
2021-06-11 02:50,0.35,3.99,4.52,104.75,986.56,106436.6,1.32,0.8,0.62,8.74,7.87,0.89,13.31,78,75,0.97,108.1,11.84,369.46,70.21,34.82,-0.92,43.21,0,82.81,-0.31,-0.35,4001.69
2021-06-11 02:55,0.36,4,4.53,104.65,1034.38,106779.56,1.35,0.8,0.62,8.74,7.87,0.92,13.26,78,75,0.97,108.15,12,369.41,70.5,34.71,-0.92,43.2,0,82.6,-0.31,-0.35,4009
2021-06-11 03:00,0.35,4,4.53,104.7,1043.34,106779.56,1.33,0.8,0.62,8.74,7.87,0.89,13.26,78,75,0.97,108.1,11.87,369.43,70.71,34.71,-0.92,43.19,0,83.12,-0.31,-0.35,4005.3
2021-06-11 03:05,0.36,4.01,4.53,104.7,1024.38,104328.21,1.33,0.79,0.61,8.74,7.87,0.9,13.33,78,75,0.97,108.15,11.72,369.34,70.46,34.77,-0.92,43.17,0,82.68,-0.31,-0.35,4001.13
2021-06-11 03:10,0.36,4.01,4.53,104.7,1033.41,106119.04,1.36,0.8,0.62,8.74,7.87,0.9,13.27,78,75,0.97,108.15,11.79,369.44,70.55,34.85,-0.92,43.15,0,82.57,-0.31,-0.35,4007.84
2021-06-11 03:15,0.36,4.03,4.56,104.7,1035,105880.24,1.36,0.8,0.62,8.74,7.87,0.89,13.3,78,75,0.97,108.15,11.81,369.52,70.34,34.84,-0.92,43.15,0,82.6,-0.31,-0.35,4009.43
2021-06-11 03:20,0.36,4.02,4.55,104.7,1014.38,109587.13,1.33,0.8,0.62,8.74,7.87,0.91,13.32,78,75,0.97,108.2,11.91,369.56,70.59,34.89,-0.92,43.16,0,82.61,-0.31,-0.35,4005.38
2021-06-11 03:25,0.36,4.02,4.54,104.65,1007.19,108969.61,1.35,0.8,0.61,8.74,7.87,0.89,13.26,78,75,0.97,108.2,11.81,369.58,70.19,34.88,-0.92,43.13,0,82.61,-0.31,-0.35,4008.66
2021-06-11 03:30,0.36,4.02,4.54,104.65,1030,108503.74,1.33,0.79,0.61,8.74,7.87,0.89,13.33,78,75,0.97,108.25,11.8,369.55,70.28,34.76,-0.92,43.08,0,82.33,-0.31,-0.35,4007.34
2021-06-11 03:35,0.36,4.02,4.55,104.65,1015.63,107488.38,1.32,0.8,0.62,8.74,7.88,0.89,13.29,78,75,0.97,108.25,11.68,369.58,70.14,34.87,-0.92,43.03,0,82.47,-0.31,-0.35,4007.83
2021-06-11 03:40,0.36,4.01,4.55,104.65,1004.06,106885.07,1.33,0.8,0.62,8.74,7.87,0.92,13.31,78,75,0.97,108.3,11.75,369.59,70.54,34.78,-0.92,42.99,0,82.34,-0.31,-0.35,4004.58
2021-06-11 03:45,0.36,4.02,4.55,104.65,999.38,107121.43,1.34,0.8,0.62,8.74,7.88,0.89,13.28,78,75,0.97,108.3,11.76,369.59,70.54,34.83,-0.92,42.96,0,82.1,-0.31,-0.35,4005.13
2021-06-11 03:50,0.36,4.01,4.54,104.6,1027.19,108062.48,1.33,0.8,0.61,8.74,7.88,0.89,13.28,78,75,0.97,108.3,11.94,369.67,70.39,34.89,-0.92,42.93,0,82.15,-0.31,-0.35,4006.86
2021-06-11 03:55,0.36,4.01,4.54,104.6,1017.19,108036.45,1.34,0.8,0.61,8.74,7.87,0.91,13.31,78,75,0.97,108.3,11.82,369.66,70.35,34.9,-0.92,42.88,0,82.42,-0.31,-0.35,4014.86
2021-06-11 04:00,0.36,4.01,4.53,104.6,955,107409.84,1.36,0.8,0.62,8.74,7.88,0.91,13.29,78,75,0.97,108.25,11.88,369.62,70.49,34.81,-0.92,42.88,0,82.53,-0.31,-0.35,4015.6
2021-06-11 04:05,0.36,4.01,4.54,104.6,970.94,104758.65,1.33,0.8,0.61,8.74,7.88,0.89,13.3,78,75,0.97,108.25,12.06,369.66,70.14,34.8,-0.92,42.85,0,82.72,-0.31,-0.35,4019.07
2021-06-11 04:10,0.35,4.02,4.55,104.55,1029.06,106330.85,1.36,0.8,0.61,8.74,7.88,0.91,13.28,78,75,0.97,108.3,11.91,369.63,70,34.92,-0.92,42.84,0,82.83,-0.31,-0.35,4018.53
2021-06-11 04:15,0.36,4.03,4.56,104.5,1027.81,108192.54,1.33,0.8,0.61,8.74,7.88,0.89,13.29,78,75,0.97,108.25,11.85,369.59,70.16,34.77,-0.92,42.79,0,82.55,-0.31,-0.35,4014.31
2021-06-11 04:20,0.36,4.03,4.55,104.55,975.31,108166.54,1.34,0.8,0.62,8.74,7.88,0.89,13.33,78,75,0.97,108.25,11.81,369.61,70.41,34.78,-0.92,42.74,0,82.81,-0.31,-0.35,4015.12
2021-06-11 04:25,0.36,4.02,4.55,104.5,1000.06,106330.85,1.32,0.8,0.61,8.74,7.88,0.9,13.32,78,75,0.97,108.25,11.81,369.59,70.03,34.76,-0.92,42.73,0,82.29,-0.31,-0.35,4017.52
2021-06-11 04:30,0.36,4.02,4.55,104.5,1062.5,108010.41,1.32,0.8,0.62,8.74,7.88,0.89,13.33,78,75,0.97,108.25,11.94,369.65,70.24,34.83,-0.92,42.7,0,82.41,-0.31,-0.35,4018.31
2021-06-11 04:35,0.36,4.02,4.54,104.5,1030,106832.23,1.36,0.8,0.62,8.74,7.88,0.91,13.36,78,75,0.97,108.2,11.84,369.73,70.25,34.78,-0.92,42.73,0,82.35,-0.31,-0.35,4014.99
2021-06-11 04:40,0.36,4.02,4.54,104.45,1029.69,107095.16,1.33,0.8,0.62,8.74,7.88,0.89,13.36,78,75,0.97,108.2,11.91,369.7,70.02,34.82,-0.92,42.73,0,82.15,-0.31,-0.35,4019.26
2021-06-11 04:45,0.36,4.02,4.54,104.5,1017.93,106198.56,1.35,0.8,0.62,8.74,7.88,0.91,13.37,78,75,0.97,108.15,11.86,369.69,70.07,34.82,-0.92,42.74,0,82.33,-0.31,-0.35,4014.87
2021-06-11 04:50,0.35,4.02,4.55,104.45,1040.63,105214.07,1.34,0.8,0.61,8.74,7.87,0.89,13.34,78,75,0.97,108.1,12.03,369.73,70.12,34.88,-0.92,42.77,0,82.82,-0.31,-0.35,4019.35
2021-06-11 04:55,0.35,4.02,4.55,104.45,977.65,105507.86,1.33,0.8,0.62,8.74,7.88,0.91,13.33,78,75,0.97,108,12.18,369.73,69.89,34.8,-0.92,42.8,0,83,-0.31,-0.35,4012.6
2021-06-11 05:00,0.35,4.02,4.54,104.45,972.5,105534.35,1.36,0.8,0.62,8.74,7.88,0.9,13.34,78,75,0.97,107.85,11.94,369.77,69.97,34.91,-0.92,42.8,0,83.57,-0.31,-0.35,4013.12
2021-06-11 05:05,0.35,4.01,4.54,104.45,1030.94,104798.29,1.35,0.8,0.62,8.74,7.88,0.91,13.36,78,75,0.97,107.7,11.85,369.76,70.41,34.81,-0.92,42.76,0,83.4,-0.3,-0.35,4010.08
2021-06-11 05:10,0.35,4.02,4.54,104.5,1005,106092.53,1.32,0.79,0.61,8.74,7.88,0.89,13.31,78,75,0.97,107.6,11.93,369.74,70.19,34.82,-0.92,42.72,0,83.37,-0.3,-0.35,4005.92
2021-06-11 05:15,0.35,4.02,4.54,104.5,989.69,105944.14,1.35,0.8,0.62,8.74,7.88,0.89,13.33,78,75,0.97,107.5,12.06,369.78,70.11,34.9,-0.92,42.69,0,83.25,-0.3,-0.35,4005.99
2021-06-11 05:20,0.35,4.03,4.55,104.55,1004.06,106012.97,1.33,0.8,0.62,8.74,7.88,0.89,13.31,78,75,0.97,107.4,12.08,369.79,70.23,34.89,-0.92,42.64,0,83.61,-0.3,-0.35,4005.79
2021-06-11 05:25,0.35,4.03,4.55,104.5,1006.25,106330.85,1.32,0.79,0.61,8.74,7.88,0.9,13.35,78,75,0.97,107.35,12.09,369.78,69.77,34.85,-0.92,42.63,0,83.34,-0.3,-0.35,4008.86
2021-06-11 05:30,0.35,4.02,4.54,104.5,983.13,106119.04,1.32,0.79,0.61,8.74,7.88,0.89,13.38,78,75,0.97,107.25,12.08,369.76,70.09,34.84,-0.92,42.64,0,83.4,-0.3,-0.34,4005.07
2021-06-11 05:35,0.35,4.02,4.54,104.45,1037.19,105427.7,1.35,0.8,0.61,8.74,7.88,0.9,13.37,78,75,0.97,107.2,12.16,369.76,69.62,34.86,-0.92,42.62,0,83.25,-0.3,-0.35,4005.83
2021-06-11 05:40,0.35,4.02,4.53,104.4,989.06,107383.66,1.33,0.8,0.62,8.74,7.88,0.91,13.38,78,75,0.97,107.1,11.76,369.76,70.18,34.8,-0.92,42.6,0,83.54,-0.3,-0.34,4014.89
2021-06-11 05:45,0.35,4.02,4.54,104.4,975,105347.64,1.32,0.8,0.61,8.74,7.88,0.89,13.39,78,75,0.98,107.05,12.03,369.75,69.97,34.68,-0.93,42.56,0,83.5,-0.3,-0.34,4011.63
2021-06-11 05:50,0.35,4.01,4.53,104.35,989.98,107723.6,1.36,0.8,0.62,8.74,7.89,0.91,13.41,78,75,0.98,106.96,12.08,369.92,70.14,34.77,-0.93,42.54,0,83.22,-0.3,-0.34,4005.75
2021-06-11 05:55,0.35,4.01,4.53,104.35,981.25,106198.52,1.34,0.8,0.62,8.74,7.89,0.9,13.33,78,75,0.98,106.95,12.19,369.81,70.14,34.75,-0.92,42.55,0,83.32,-0.3,-0.34,4014.46
2021-06-11 06:00,0.35,4.01,4.52,104.35,986.26,107331.27,1.35,0.8,0.62,8.74,7.89,0.9,13.38,78,75,0.98,106.9,12.02,369.95,69.68,34.86,-0.92,42.69,0,83.38,-0.3,-0.34,4005.53
2021-06-11 06:05,0.35,4.02,4.54,104.35,977.19,107252.63,1.36,0.8,0.62,8.74,7.88,0.91,13.22,78,75,0.98,106.9,12,369.86,70.23,35.03,-0.92,42.84,0,83.21,-0.3,-0.34,4011.71
2021-06-11 06:10,0.35,4.02,4.53,104.35,1002.81,107854.05,1.34,0.8,0.62,8.74,7.89,0.92,13.32,78,75,0.98,106.9,12.06,369.78,69.57,35.13,-0.92,42.96,0,83.18,-0.3,-0.34,4005.94
2021-06-11 06:15,0.35,4.02,4.53,104.35,991.25,108478.11,1.32,0.8,0.62,8.74,7.89,0.9,13.32,78,75,0.98,106.9,12.28,369.74,70.08,35.05,-0.92,43.02,0,83.01,-0.3,-0.34,4006.51
2021-06-11 06:20,0.35,4.01,4.54,104.4,1015.63,102971.72,1.35,0.8,0.62,8.74,7.89,0.9,13.32,78,75,0.98,106.9,12.18,369.76,70.31,34.9,-0.92,43.08,0,83.11,-0.3,-0.34,4010.41
2021-06-11 06:25,0.35,4.02,4.53,104.5,990.94,106963.78,1.36,0.8,0.62,8.74,7.89,0.91,13.25,78,75,0.98,106.85,12,369.9,70.43,34.8,-0.92,43.17,0,83.3,-0.3,-0.34,4014.03
2021-06-11 06:30,0.35,4.03,4.55,104.6,982.81,106251.98,1.33,0.8,0.62,8.74,7.89,0.9,13.18,78,75,0.98,106.85,12.1,369.9,70.47,34.67,-0.92,43.22,0,83.28,-0.3,-0.34,4042.69
2021-06-11 06:35,0.35,4.02,4.55,104.65,963.13,107671.38,1.36,0.8,0.62,8.74,7.89,0.91,13.14,78,75,0.98,106.8,12.08,369.93,70.63,34.59,-0.92,43.29,0,83.2,-0.3,-0.34,4037.48
2021-06-11 06:40,0.35,4.03,4.55,104.75,982.5,106662.41,1.37,0.8,0.62,8.74,7.89,0.89,13.1,78,75,0.98,106.8,11.88,370.14,70.06,35,-0.92,43.35,0,83.17,-0.3,-0.34,4028.61
2021-06-11 06:45,0.35,4.03,4.55,104.8,998.13,109638.61,1.33,0.79,0.61,8.74,7.88,0.9,13.1,78,75,0.98,106.8,12.15,369.96,70.29,34.91,-0.92,43.38,0,83.34,-0.3,-0.34,4028.09
2021-06-11 06:50,0.35,4.04,4.55,104.85,1030.31,106940.77,1.34,0.8,0.62,8.74,7.89,0.9,13.09,78,75,0.98,106.8,12,369.85,70.36,35.07,-0.92,43.44,0,83.09,-0.3,-0.34,4027.95
2021-06-11 06:55,0.36,4.05,4.57,104.9,1041.56,106515.84,1.35,0.8,0.62,8.74,7.89,0.9,13.14,78,75,0.98,106.8,12.16,369.77,70.11,35,-0.92,43.48,0,82.96,-0.3,-0.34,4023.82
2021-06-11 07:00,0.35,4.05,4.57,104.95,995.31,106674.16,1.37,0.8,0.62,8.74,7.89,0.9,13.16,78,75,0.98,106.8,12,369.78,70.41,35.03,-0.92,43.51,0,83.33,-0.3,-0.34,4028.55
